 -6.81640000e-03 -2.62404000e-04
 -6.81640000e-03 -2.62404000e-04
 -6.81640000e-03 -2.62404000e-04
 -6.81640000e-03 -2.62404000e-04
 -6.81640000e-03 -2.62404000e-04
 -6.81640000e-03 -2.62404000e-04
 -6.81640000e-03 9.14640000e-04
 -6.81640000e-03 9.14640000e-04
 -6.81640000e-03 9.14640000e-04
 -6.81640000e-03 9.14640000e-04
 -6.81640000e-03 9.14640000e-04
 -9.25781000e-03 -2.62404000e-04
 -3.12305000e-02 9.14640000e-04
 -4.83203000e-02 -2.62404000e-04
 -7.76172000e-02 9.14640000e-04
 -1.24004000e-01 -2.62404000e-04
 -1.82598000e-01 9.14640000e-04
 -2.46074000e-01 9.14640000e-04
 -3.07109000e-01 5.62137000e-03
 -3.58379000e-01 1.57699040e-02
 -3.90117000e-01 5.11589420e-02
 -4.12090000e-01 6.70577308e-01
 -4.31621000e-01 8.80008462e-01
 -4.41387000e-01 1.09458880e+00
 -4.51152000e-01 1.34849880e+00
 -4.70684000e-01 1.59634224e+00
 -5.02422000e-01 1.78912536e+00
 -5.31719000e-01 1.90993240e+00
 -5.58574000e-01 1.99411897e+00
 -5.73223000e-01 2.13200601e+00
 -5.85430000e-01 2.17351601e+00
 -6.12285000e-01 2.11745240e+00
 -6.46465000e-01 2.02358224e+00
 -6.83086000e-01 1.89789519e+00
 -7.19707000e-01 1.75394159e+00
 -7.70977000e-01 1.60754846e+00
 -7.92949000e-01 1.52218486e+00
 -8.07598000e-01 1.38067125e+00
 -8.05156000e-01 1.23671764e+00
 -8.12480000e-01 1.10614108e+00
 -7.97832000e-01 9.93841082e-01
 -7.90508000e-01 9.05951082e-01
 -7.90508000e-01 8.63177644e-01
 -7.90508000e-01 8.47264688e-01
 -7.90508000e-01 8.63091250e-01
 -7.88066000e-01 9.13097812e-01
 -7.85625000e-01 9.86251418e-01
 -7.88066000e-01 1.08996846e+00
 -7.85625000e-01 1.19368502e+00
 -7.85625000e-01 1.29984159e+00
 -7.75859000e-01 1.40355863e+00
 -7.73418000e-01 1.49632863e+00
 -7.73418000e-01 1.57933863e+00
 -7.73418000e-01 1.63792863e+00
 -7.80742000e-01 1.68675863e+00
 -7.85625000e-01 1.69535159e+00
 -7.85625000e-01 1.69173502e+00
 -7.88066000e-01 1.66613846e+00
 -7.85625000e-01 1.61495486e+00
 -7.85625000e-01 1.54297781e+00
 -7.85625000e-01 1.45880125e+00
 -7.88066000e-01 1.37217469e+00
 -7.88066000e-01 1.29404469e+00
 -7.88066000e-01 1.21962764e+00
 -7.85625000e-01 1.15370764e+00
 -7.78301000e-01 1.09140469e+00
 -7.73418000e-01 1.05478469e+00
 -7.73418000e-01 1.02549469e+00
 -7.61211000e-01 1.01934125e+00
 -7.29473000e-01 1.02051781e+00
 -7.22148000e-01 1.04249781e+00
 -7.09941000e-01 1.07784486e+00
 -6.92852000e-01 1.13029142e+00
 -6.75762000e-01 1.17785846e+00
 -6.63555000e-01 1.23889846e+00
 -6.70879000e-01 1.29378502e+00
 -6.83086000e-01 1.34505502e+00
 -6.85527000e-01 1.39143502e+00
 -6.85527000e-01 1.42073502e+00
 -6.83086000e-01 1.44026502e+00
 -6.87969000e-01 1.44641846e+00
 -6.87969000e-01 1.43547142e+00
 -6.92852000e-01 1.41838142e+00
 -7.00176000e-01 1.38790486e+00
 -7.02617000e-01 1.35254781e+00
 -7.05059000e-01 1.29883781e+00
 -7.05059000e-01 1.25128125e+00
 -7.09941000e-01 1.18662469e+00
 -7.14824000e-01 1.15000469e+00
 -7.17266000e-01 1.11094469e+00
 -7.17266000e-01 1.08164469e+00
 -7.17266000e-01 1.05596125e+00
 -7.19707000e-01 1.04864125e+00
 -7.22148000e-01 1.04132125e+00
 -7.22148000e-01 1.04737781e+00
 -7.22148000e-01 1.06808486e+00
 -7.22148000e-01 1.09493486e+00
 -7.22148000e-01 1.12785142e+00
 -7.14824000e-01 1.16936142e+00
 -7.05059000e-01 1.20354142e+00
 -7.05059000e-01 1.24260142e+00
 -7.05059000e-01 1.27434142e+00
 -6.97734000e-01 1.30852142e+00
 -6.92852000e-01 1.31584142e+00
 -6.87969000e-01 1.33293142e+00
 -6.75762000e-01 1.32687486e+00
 -6.68437000e-01 1.33175486e+00
 -6.56230000e-01 1.30860781e+00
 -6.31816000e-01 1.29395781e+00
 -5.97637000e-01 1.25977781e+00
 -5.75664000e-01 1.23419125e+00
 -5.53691000e-01 1.19394469e+00
 -5.19512000e-01 1.16953469e+00
 -4.70684000e-01 1.14023469e+00
 -4.26738000e-01 1.13291469e+00
 -3.77910000e-01 1.08896469e+00
 -3.38848000e-01 9.43747644e-01
 -3.04668000e-01 6.02034038e-01
 -2.75371000e-01 5.00681082e-01
 -2.38750000e-01 2.92157308e-01
 -2.16777000e-01 1.05959110e-01
 -2.07012000e-01 -6.92051680e-02
 -2.04570000e-01 -2.50609760e-01
 -2.02129000e-01 -3.89500096e-01
 -1.80156000e-01 -4.35976490e-01
 -1.72832000e-01 -4.44742716e-01
 -1.72832000e-01 -4.18152380e-01
 -1.72832000e-01 -3.86671562e-01
 -1.75273000e-01 -2.91721226e-01
 -1.75273000e-01 -1.63863846e-01
 -1.72832000e-01 -1.76435100e-02
 -1.72832000e-01 1.37170264e-01
 -1.72832000e-01 2.91984038e-01
 -1.72832000e-01 4.32234688e-01
 -1.72832000e-01 5.67594856e-01
 -1.72832000e-01 6.70048462e-01
 -1.72832000e-01 7.53058462e-01
 -1.75273000e-01 8.00615024e-01
 -1.75273000e-01 8.18968462e-01
 -1.75273000e-01 7.99524856e-01
 -1.75273000e-01 7.60637644e-01
 -1.75273000e-01 6.74193870e-01
 -1.75273000e-01 5.90180096e-01
 -1.75273000e-01 4.85469760e-01
 -1.75273000e-01 3.83188942e-01
 -1.75273000e-01 2.80832212e-01
 -1.75273000e-01 1.96731562e-01
 -1.75273000e-01 1.18698438e-01
 -1.75273000e-01 6.74284380e-02
 -1.75273000e-01 3.08084380e-02
 -1.75273000e-01 1.85115620e-02
 -1.75273000e-01 1.71522120e-02
 -1.75273000e-01 4.02223800e-02
 -1.75273000e-01 7.30425480e-02
 -1.75273000e-01 1.25402716e-01
 -1.75273000e-01 1.82642884e-01
 -1.75273000e-01 2.52093534e-01
 -1.70391000e-01 3.15477140e-01
 -1.70391000e-01 3.78870264e-01
 -1.70391000e-01 4.27613870e-01
 -1.70391000e-01 4.64233870e-01
 -1.70391000e-01 4.88643870e-01
 -1.70391000e-01 5.05733870e-01
 -1.70391000e-01 4.97237308e-01
 -1.67949000e-01 4.89993702e-01
 -1.60625000e-01 4.65670096e-01
 -1.55742000e-01 4.42523534e-01
 -1.53301000e-01 3.92602884e-01
 -1.48418000e-01 3.46309760e-01
 -1.41094000e-01 2.86619110e-01
 -1.28887000e-01 2.30555986e-01
 -1.21562000e-01 1.76932380e-01
 -1.14238000e-01 1.29375336e-01
 -1.14238000e-01 5.98387740e-02
 -1.14238000e-01 2.93622120e-02
 -1.14238000e-01 -1.09612260e-02
 -1.14238000e-01 -1.46746640e-02
 -1.14238000e-01 -1.59376200e-02
 -1.14238000e-01 -5.07745200e-03
 -1.09355000e-01 2.16861540e-02
 -1.04473000e-01 6.30128840e-02
 -1.04473000e-01 1.09316490e-01
 -1.04473000e-01 1.56787140e-01
 -1.04473000e-01 2.03090264e-01
 -1.04473000e-01 2.54273870e-01
 -9.71484000e-02 2.92070914e-01
 -9.47070000e-02 3.28604038e-01
 -9.47070000e-02 3.45694038e-01
 -9.47070000e-02 3.45694038e-01
 -9.47070000e-02 3.37187476e-01
 -9.22656000e-02 3.27427476e-01
 -8.49414000e-02 2.99390914e-01
 -8.73828000e-02 2.72627308e-01
 -8.73828000e-02 2.31213702e-01
 -8.73828000e-02 1.75140096e-01
 -8.73828000e-02 1.50816490e-01
 -8.73828000e-02 1.15459928e-01
 -8.73828000e-02 8.37199280e-02
 -8.00586000e-02 6.79028840e-02
 -6.29687000e-02 5.19899280e-02
 -3.85547000e-02 4.95399280e-02
 -1.16992000e-02 3.36264900e-02
 -4.37500000e-03 3.41911000e-03
 -9.25781000e-03 -8.23764660e-02
 -9.25781000e-03 -1.12593846e-01
 -6.81640000e-03 -1.16124014e-01
 -6.81640000e-03 -1.13770890e-01
 -6.81640000e-03 -1.52657620e-01
 -6.81640000e-03 -1.31854664e-01
 -6.81640000e-03 -1.40447620e-01
 -6.81640000e-03 -1.17204664e-01
 -6.81640000e-03 -7.82310580e-02
 -6.81640000e-03 -2.71438460e-02
 -6.81640000e-03 1.78963220e-02
 -4.37500000e-03 7.14335340e-02
 -6.81640000e-03 1.01813702e-01
 5.07817000e-04 1.35907308e-01
 7.83204000e-03 1.49197476e-01
 1.75977000e-02 1.54001082e-01
 2.98047000e-02 1.51551082e-01
 5.42188000e-02 1.45407644e-01
 9.08398000e-02 1.25877644e-01
 1.34785000e-01 9.54010820e-02
 1.95820000e-01 2.22474760e-02
 2.59297000e-01 -2.07156130e-01
 3.25215000e-01 -5.47163846e-01
 3.88691000e-01 -7.92987812e-01
 4.59492000e-01 -1.13709853e+00
 5.20527000e-01 -1.57241086e+00
 5.79121000e-01 -1.91636272e+00
 6.40156000e-01 -2.23577648e+00
 7.01191000e-01 -2.82009354e+00
 7.45137000e-01 -3.17676084e+00
 7.84199000e-01 -3.37849364e+00
 8.20820000e-01 -3.54583714e+00
 8.57441000e-01 -3.67578950e+00
 8.98945000e-01 -3.75531636e+00
 9.30684000e-01 -3.78812264e+00
 9.62422000e-01 -3.71540604e+00
 9.91719000e-01 -3.64618706e+00
 1.02346000e+00 -3.47697988e+00
 1.04299000e+00 -3.26588072e+00
 1.06496000e+00 -3.13040716e+00
 1.10891000e+00 -2.92301692e+00
 1.14797000e+00 -2.84608878e+00
 1.16994000e+00 -2.73240358e+00
 1.19680000e+00 -2.67520974e+00
 1.23098000e+00 -2.66287846e+00
 1.24318000e+00 -2.60577764e+00
 1.24318000e+00 -2.58477942e+00
 1.23830000e+00 -2.62771902e+00
 1.23342000e+00 -2.68840248e+00
 1.22854000e+00 -2.74955894e+00
 1.22854000e+00 -2.81298454e+00
 1.22854000e+00 -2.88826360e+00
 1.22609000e+00 -2.96445686e+00
 1.21145000e+00 -3.02229238e+00
 1.19924000e+00 -3.09224988e+00
 1.19191000e+00 -3.14393748e+00
 1.18947000e+00 -3.18241968e+00
 1.18947000e+00 -3.21131074e+00
 1.19191000e+00 -3.22717226e+00
 1.19191000e+00 -3.23597048e+00
 1.19191000e+00 -3.23670700e+00
 1.18947000e+00 -3.21320438e+00
 1.19191000e+00 -3.18887740e+00
 1.19191000e+00 -3.16708308e+00
 1.19191000e+00 -3.14075048e+00
 1.19191000e+00 -3.12645702e+00
 1.17482000e+00 -3.09642050e+00
 1.16018000e+00 -3.08330312e+00
 1.15041000e+00 -3.07876966e+00
 1.12111000e+00 -3.09712358e+00
 1.06008000e+00 -3.10327750e+00
 9.99043000e-01 -3.10689358e+00
 9.30684000e-01 -3.10544880e+00
 8.40352000e-01 -3.11386704e+00
 7.32930000e-01 -3.11975226e+00
 6.08418000e-01 -3.14371788e+00
 4.86348000e-01 -3.16408224e+00
 3.71602000e-01 -3.18064002e+00
 2.69063000e-01 -3.10793224e+00
 1.71406000e-01 -2.10520132e+00
 9.81641000e-02 -7.98685600e-01
 4.93359000e-02 1.85961060e-01
 1.27148000e-02 1.32352800e+00
 -1.41406000e-02 2.15405156e+00
 -5.32031000e-02 2.76714522e+00
 -8.25000000e-02 3.42122762e+00
 -9.22656000e-02 3.51738748e+00
 -9.22656000e-02 3.46917272e+00
 -9.22656000e-02 3.39890156e+00
 -9.22656000e-02 2.68408082e+00
 -9.47070000e-02 2.34815026e+00
 -9.22656000e-02 1.52491726e+00
 -9.22656000e-02 5.75217260e-01
 -8.73828000e-02 -3.35766800e-02
 -8.73828000e-02 -6.54313366e-01
 -8.73828000e-02 -1.27128366e+00
 -8.73828000e-02 -1.66540194e+00
 -8.73828000e-02 -1.87176482e+00
 -8.73828000e-02 -1.80569048e+00
 -8.73828000e-02 -1.57748236e+00
 -8.25000000e-02 -1.55447511e+00
 -7.27344000e-02 -1.57226774e+00
 -6.54102000e-02 -1.36310125e+00
 -5.32031000e-02 -9.49292212e-01
 -2.63477000e-02 -5.87573678e-01
 -6.81640000e-03 -4.06169086e-01
 1.02734000e-02 5.24548560e-02
 4.20117000e-02 5.85775024e-01
 6.64258000e-02 9.08217812e-01
 8.59570000e-02 1.24342240e+00
 1.03047000e-01 1.31648913e+00
 1.07930000e-01 1.40076257e+00
 1.07930000e-01 1.16267913e+00
 1.05488000e-01 6.52516010e-01
 9.81641000e-02 4.40558462e-01
 9.32813000e-02 1.04688000e-04
 8.83984000e-02 -3.55816466e-01
 8.10742000e-02 -6.60111562e-01
 8.10742000e-02 -8.30309928e-01
 8.10742000e-02 -9.56913870e-01
 8.10742000e-02 -1.00456731e+00
 8.10742000e-02 -9.47672716e-01
 8.10742000e-02 -8.00631394e-01
 8.10742000e-02 -5.32773510e-01
 7.86328000e-02 -3.14845312e-01
 7.37500000e-02 -2.33984140e-02
 7.37500000e-02 4.17055360e-01
 7.37500000e-02 7.36702572e-01
 7.61914000e-02 9.81932740e-01
 8.10742000e-02 1.22354635e+00
 8.35156000e-02 1.31622995e+00
 8.59570000e-02 1.25754356e+00
 8.59570000e-02 1.04388012e+00
 8.35156000e-02 6.99640120e-01
 8.10742000e-02 4.04230120e-01
 8.10742000e-02 -3.39348600e-03
 8.10742000e-02 -4.79290216e-01
 8.10742000e-02 -7.82764808e-01
 7.61914000e-02 -1.05205892e+00
 6.88672000e-02 -1.33220368e+00
 6.64258000e-02 -1.48513377e+00
 6.88672000e-02 -1.51046115e+00
 6.64258000e-02 -1.44354238e+00
 6.15430000e-02 -1.23781466e+00
 4.93359000e-02 -9.90672860e-01
 4.93359000e-02 -7.04288750e-01
 4.93359000e-02 -3.15191370e-01
 4.93359000e-02 1.91053600e-02
 4.93359000e-02 3.04572572e-01
 4.93359000e-02 6.81642740e-01
 5.17773000e-02 9.41513390e-01
 4.68945000e-02 1.05617651e+00
 4.20117000e-02 1.15500356e+00
 4.44531000e-02 1.18548012e+00
 4.44531000e-02 1.11829716e+00
 4.44531000e-02 9.68200120e-01
 4.20117000e-02 7.74153558e-01
 4.20117000e-02 5.65456514e-01
 2.73633000e-02 3.60463390e-01
 2.94922000e-03 1.29882740e-01
 -3.12305000e-02 -5.30439900e-02
 -8.00586000e-02 -1.15174640e-01
 -1.28887000e-01 -2.50534808e-01
 -1.92363000e-01 -2.84541538e-01
 -2.68047000e-01 -3.03898750e-01
 -3.43730000e-01 -2.74512356e-01
 -4.14531000e-01 -2.08592356e-01
 -4.75566000e-01 -8.30785820e-02
 -5.39043000e-01 2.31505360e-01
 -5.82988000e-01 9.09956178e-01
 -6.26934000e-01 1.40167995e+00
 -6.68437000e-01 1.94349716e+00
 -6.90410000e-01 2.32688356e+00
 -7.02617000e-01 2.55654635e+00
 -7.17266000e-01 2.64806339e+00
 -7.22148000e-01 2.57843995e+00
 -7.24590000e-01 2.39776995e+00
 -7.27031000e-01 2.11347978e+00
 -7.36797000e-01 1.82548618e+00
 -7.66094000e-01 1.48377257e+00
 -7.88066000e-01 1.29469240e+00
 -8.12480000e-01 1.12876880e+00
 -8.39336000e-01 9.27478630e-01
 -8.90605000e-01 7.37231418e-01
 -9.56523000e-01 6.17601418e-01
 -1.02000000e+00 5.66245024e-01
 -1.06639000e+00 5.97898630e-01
 -1.11766000e+00 6.85692236e-01
 -1.15672000e+00 8.45568798e-01
 -1.18602000e+00 1.04196897e+00
 -1.20311000e+00 1.25798601e+00
 -1.21531000e+00 1.47156257e+00
 -1.22508000e+00 1.69490913e+00
 -1.23729000e+00 1.87674618e+00
 -1.23973000e+00 2.02323618e+00
 -1.23729000e+00 2.06727257e+00
 -1.23729000e+00 2.05388601e+00
 -1.23729000e+00 1.97096240e+00
 -1.23240000e+00 1.82827224e+00
 -1.22508000e+00 1.62455159e+00
 -1.22264000e+00 1.39152142e+00
 -1.22264000e+00 1.12432125e+00
 -1.22264000e+00 8.63177644e-01
 -1.21287000e+00 6.39841082e-01
 -1.21287000e+00 4.60347644e-01
 -1.21043000e+00 3.12604688e-01
